name,med_hh_inc_tract_estimate,pop_total_tract_estimate,pop_owner_tract_estimate,pop_renter_tract_estimate,med_hh_inc_tract_moe,pop_total_tract_moe,pop_owner_tract_moe,pop_renter_tract_moe,med_hh_inc_tract_moe_rate,pop_total_tract_moe_rate,pop_owner_tract_moe_rate,pop_renter_tract_moe_rate,geoid,geometry,pop_total,pop_hislat,pop_nonhil,pop_nonhil1r,pop_white,pop_black,pop_amind,pop_asian,pop_pacil,pop_other1r,pop_nonhil2r,borough,census_tract_raw,census_tract_predot,census_tract_postdot,bct2020
"Census Tract 435, Kings County, New York",73190,4912,1158,3754,13983,676,427,698,0.19105068998497063,0.13762214983713356,0.3687392055267703,0.18593500266382526,36047043500,"list(list(c(-73.915562, -73.914114, -73.912556, -73.911806, -73.911049, -73.910303, -73.909551, -73.908799, -73.910113, -73.910357, -73.911805, -73.912554, -73.913307, -73.914057, -73.914808, -73.915562, 40.694922, 40.696398, 40.697982, 40.697554, 40.697126, 40.6967, 40.696271, 40.695845, 40.694506, 40.694259, 40.692785, 40.693212, 40.693641, 40.694068, 40.694497, 40.694922)))",4709,2801,1908,1763,812,632,2,256,2,59,145,3,435,435,00,3043500
"Census Tract 1142.01, Kings County, New York",29615,1326,617,709,24869,313,228,260,0.8397433732905623,0.23604826546003016,0.3695299837925446,0.36671368124118475,36047114201,"list(list(c(-73.904046, -73.902622, -73.900283, -73.897769, -73.897494, -73.896615, -73.896518, -73.896331, -73.894942, -73.8942, -73.892523, -73.891975, -73.894312, -73.893733, -73.893185, -73.893995, -73.896537, -73.897019, -73.897475, -73.898151, -73.89999, -73.900627, -73.903466, -73.904046, 40.67922, 40.680664, 40.679442, 40.679926, 40.680074, 40.682008, 40.682397, 40.68283, 40.684548, 40.685309, 40.683424, 40.682743, 40.681566, 40.680854, 40.680161, 40.679767, 40.678594, 40.678381, 40.678163, 
40.677768, 40.6769, 40.677265, 40.678897, 40.67922)))",1880,1187,693,612,86,407,1,107,0,11,81,3,1142.01,1142,01,3114201
"Census Tract 1194, Kings County, New York",45758,5362,1162,4200,12038,849,397,866,0.2630796800559465,0.15833644162625884,0.34165232358003444,0.2061904761904762,36047119400,"list(list(c(-73.879882, -73.87896, -73.876193, -73.875275, -73.874957, -73.874624, -73.874231, -73.877027, -73.87795, -73.878871, -73.879254, -73.879568, -73.879882, 40.674255, 40.674384, 40.674787, 40.674918, 40.673651, 40.672389, 40.670863, 40.67046, 40.670327, 40.670195, 40.671732, 40.672987, 40.674255)))",4320,1449,2871,2624,69,2054,9,395,0,97,247,3,1194,1194,00,3119400
"Census Tract 520, Kings County, New York",102935,3708,1522,2186,9561,614,351,600,0.09288385874581047,0.16558791801510248,0.23061760840998685,0.2744739249771272,36047052000,"list(list(c(-73.966174, -73.96443, -73.963557, -73.963186, -73.962781, -73.962203, -73.963105, -73.963946, -73.964805, -73.965082, -73.965382, -73.965446, -73.965792, -73.965886, -73.966135, -73.966174, 40.640431, 40.641214, 40.64161, 40.639672, 40.637513, 40.6345, 40.634065, 40.633662, 40.633249, 40.634683, 40.636279, 40.636619, 40.638441, 40.638931, 40.640227, 40.640431)))",4175,873,3302,3127,1175,618,4,1279,0,51,175,3,520,520,00,3052000
"Census Tract 590, Kings County, New York",75288,1722,765,957,19800,289,227,256,0.2629901179470832,0.1678281068524971,0.29673202614379085,0.26750261233019856,36047059000,"list(list(c(-73.957003, -73.956077, -73.95326, -73.952858, -73.952454, -73.953252, -73.955227, -73.956193, -73.956588, -73.957003, 40.592002, 40.592101, 40.592413, 40.590293, 40.588173, 40.587195, 40.587686, 40.587762, 40.589884, 40.592002)))",2014,284,1730,1643,693,100,2,833,0,15,87,3,590,590,00,3059000
"Census Tract 774, Kings County, New York",80335,3321,605,2716,6986,688,442,570,0.08696085143461754,0.20716651610960554,0.7305785123966942,0.20986745213549338,36047077400,"list(list(c(-73.951059, -73.949449, -73.948819, -73.946561, -73.946479, -73.945511, -73.944155, -73.945401, -73.946327, -73.947327, -73.950177, -73.950448, -73.947458, -73.947543, -73.949593, -73.950838, -73.951059, 40.633635, 40.634508, 40.633902, 40.631785, 40.631708, 40.630792, 40.629508, 40.629378, 40.629277, 40.629166, 40.628852, 40.63026, 40.63059, 40.631581, 40.632491, 40.632354, 40.633635)))",3029,396,2633,2505,545,1698,4,229,0,29,128,3,774,774,00,3077400
"Census Tract 838, Kings County, New York",79389,2105,1811,294,13810,259,289,125,0.1739535703938833,0.12304038004750593,0.15958034235229154,0.42517006802721086,36047083800,"list(list(c(-73.937284, -73.93441, -73.933478, -73.933234, -73.932984, -73.933918, -73.934887, -73.935856, -73.936792, -73.937041, -73.937284, 40.643958, 40.644134, 40.644192, 40.641895, 40.639555, 40.639496, 40.639439, 40.639378, 40.639319, 40.641658, 40.643958)))",2226,128,2098,1862,34,1756,10,42,0,20,236,3,838,838,00,3083800
"Census Tract 916, Kings County, New York",18507,3180,520,2660,8231,442,252,415,0.44475063489490463,0.1389937106918239,0.4846153846153846,0.15601503759398497,36047091600,"list(list(c(-73.911727, -73.909857, -73.90892, -73.908524, -73.907585, -73.907191, -73.906795, -73.906369, -73.907307, -73.908245, -73.909177, -73.910123, -73.910549, -73.910943, -73.911335, -73.911727, 40.662135, 40.662412, 40.662554, 40.661014, 40.661156, 40.659619, 40.658084, 40.656412, 40.656273, 40.656133, 40.655995, 40.655852, 40.657525, 40.659061, 40.660597, 40.662135)))",5309,837,4472,4201,62,3930,22,95,0,92,271,3,916,916,00,3091600
"Census Tract 986, Kings County, New York",85417,2664,1299,1365,12301,444,296,437,0.14401114532235973,0.16666666666666666,0.22786759045419552,0.3201465201465201,36047098600,"list(list(c(-73.896162, -73.894679, -73.892837, -73.891021, -73.892503, -73.893247, -73.893961, -73.895777, -73.897619, -73.896162, 40.646571, 40.64753, 40.645874, 40.644245, 40.643285, 40.642806, 40.642343, 40.643977, 40.64563, 40.646571)))",2814,214,2600,2403,50,2238,1,66,0,48,197,3,986,986,00,3098600
"Census Tract 1106, Kings County, New York",25203,4298,0,4298,11063,694,12,694,0.43895567987937945,0.1614704513727315,Inf,0.1614704513727315,36047110600,"list(list(c(-73.887786, -73.884582, -73.882912, -73.881826, -73.880813, -73.881626, -73.882511, -73.885681, -73.886689, -73.887786, 40.657683, 40.659061, 40.659781, 40.658308, 40.656945, 40.65659, 40.656213, 40.65485, 40.656205, 40.657683)))",4558,1180,3378,3262,46,3152,26,17,0,21,116,3,1106,1106,00,3110600
"Census Tract 894, Kings County, New York",43880,3088,1202,1886,7302,815,463,576,0.16640838650866,0.26392487046632124,0.38519134775374375,0.3054082714740191,36047089400,"list(list(c(-73.919097, -73.918141, -73.917221, -73.916267, -73.915875, -73.915477, -73.914526, -73.914131, -73.913736, -73.915567, -73.917074, -73.917419, -73.918185, -73.918299, -73.918703, -73.919097, 40.66423, 40.664373, 40.66451, 40.664654, 40.663116, 40.661574, 40.661722, 40.660181, 40.658645, 40.658393, 40.659745, 40.660051, 40.660726, 40.661162, 40.662694, 40.66423)))",3834,445,3389,3136,43,3017,8,32,0,36,253,3,894,894,00,3089400
"Census Tract 1160, Kings County, New York",52120,2612,1067,1545,11322,604,390,423,0.21722947045280122,0.23124042879019907,0.3655107778819119,0.2737864077669903,36047116000,"list(list(c(-73.890878, -73.889096, -73.888192, -73.887289, -73.886968, -73.886574, -73.886183, -73.887084, -73.888889, -73.88977, -73.890165, -73.890558, -73.890878, 40.671318, 40.671582, 40.671715, 40.671848, 40.670595, 40.669058, 40.667521, 40.667388, 40.66712, 40.66699, 40.668524, 40.67006, 40.671318)))",2630,814,1816,1689,12,1641,0,14,1,21,127,3,1160,1160,00,3116000
"Census Tract 156.02, New York County, New York",75125,2282,153,2129,30766,335,110,357,0.4095307820299501,0.14680105170902716,0.7189542483660131,0.16768435885392202,36061015602,"list(list(c(-73.949332, -73.948827, -73.948378, -73.947924, -73.946128, -73.945696, -73.943319, -73.944223, -73.944723, -73.947069, -73.948925, -73.949332, 40.785194, 40.785881, 40.786497, 40.787121, 40.786356, 40.786173, 40.785174, 40.783933, 40.783247, 40.784236, 40.785021, 40.785194)))",2154,719,1435,1371,661,311,4,369,1,25,64,1,156.02,156,02,1015602
"Census Tract 131, New York County, New York",98472,2553,362,2191,18243,337,180,335,0.1852607847916159,0.1320015667841755,0.4972375690607735,0.15289821999087175,36061013100,"list(list(c(-73.985647, -73.985192, -73.984734, -73.984283, -73.98247, -73.981434, -73.978601, -73.979057, -73.979513, -73.979972, -73.980426, -73.983263, -73.98405, -73.986104, -73.985647, 40.762915, 40.763543, 40.76417, 40.764792, 40.764033, 40.763594, 40.762396, 40.761771, 40.761148, 40.760525, 40.759899, 40.761094, 40.761424, 40.76229, 40.762915)))",3962,610,3352,3225,1862,270,0,1069,0,24,127,1,131,131,00,1013100
"Census Tract 717.01, Queens County, New York",58839,4839,2271,2568,10946,1010,946,583,0.18603307330172164,0.20872081008472826,0.41655658300308235,0.22702492211838007,36081071701,"list(list(c(-73.863424, -73.859887, -73.857652, -73.857309, -73.857049, -73.856597, -73.856257, -73.858511, -73.858165, -73.857828, -73.857622, -73.857981, -73.859384, -73.860115, -73.862188, -73.8626, -73.864479, -73.863424, 40.731951, 40.733002, 40.733668, 40.733004, 40.732512, 40.731623, 40.730959, 40.730287, 40.729625, 40.728975, 40.728603, 40.728735, 40.729239, 40.729522, 40.730276, 40.73042, 40.731089, 40.731951)))",5557,887,4670,4422,2429,172,19,1741,0,61,248,4,717.01,717,01,4071701
"Census Tract 1417, Queens County, New York",60880,4852,3904,948,14347,669,618,423,0.23566031537450724,0.137881286067601,0.15829918032786885,0.4462025316455696,36081141700,"list(list(c(-73.796049, -73.794719, -73.794727, -73.792168, -73.79042, -73.788671, -73.788009, -73.787844, -73.787003, -73.786354, -73.789005, -73.788411, -73.787183, -73.785899, -73.786817, -73.786713, -73.792916, -73.796302, -73.796408, -73.797177, -73.797224, -73.797268, -73.796951, -73.795431, -73.794535, -73.794453, -73.794676, -73.794723, -73.797295, -73.796049, 40.75005, 40.750648, 40.750565, 40.750475, 40.750909, 40.75139, 40.750029, 40.749691, 40.747908, 40.746537, 40.745749, 40.744454, 
40.744073, 40.741379, 40.741125, 40.740911, 40.739217, 40.738333, 40.738593, 40.739987, 40.740098, 40.740564, 40.741933, 40.743264, 40.744508, 40.745203, 40.747212, 40.747599, 40.749435, 40.75005)))",4975,601,4374,4295,1069,70,0,3122,0,34,79,4,1417,1417,00,4141700
"Census Tract 146.07, Richmond County, New York",104722,4720,3983,737,7597,622,676,293,0.07254445102270773,0.13177966101694916,0.16972131559126286,0.39755766621438265,36085014607,"list(list(c(-74.169827, -74.165894, -74.164941, -74.162721, -74.160968, -74.160455, -74.159542, -74.15861, -74.157672, -74.160313, -74.163394, -74.166181, -74.167932, -74.168052, -74.168524, -74.169736, -74.169827, 40.561078, 40.560283, 40.560112, 40.560775, 40.56146, 40.560295, 40.558214, 40.556137, 40.554058, 40.553717, 40.553317, 40.552916, 40.552938, 40.552718, 40.554852, 40.56025, 40.561078)))",4650,486,4164,4102,3591,30,4,464,2,11,62,5,146.07,146,07,5014607
"Census Tract 120, Kings County, New York",46000,1327,634,693,40734,304,351,157,0.8855217391304347,0.2290881688018086,0.5536277602523659,0.22655122655122656,36047012000,"list(list(c(-74.016306, -74.011908, -74.011326, -74.010742, -74.008537, -74.007023, -74.007739, -74.008456, -74.009224, -74.010004, -74.01097, -74.015139, -74.015925, -74.016274, -74.016752, -74.016306, 40.635896, 40.633234, 40.633795, 40.634357, 40.633028, 40.63211, 40.63163, 40.63115, 40.630634, 40.630113, 40.630682, 40.633217, 40.633382, 40.634867, 40.63544, 40.635896)))",1176,144,1032,1006,93,3,0,906,0,4,26,3,120,120,00,3012000
"Census Tract 34, Kings County, New York",82361,3283,1710,1573,22858,472,333,439,0.27753426986073504,0.14377094121230583,0.19473684210526315,0.27908455181182457,36047003400,"list(list(c(-74.038336, -74.0374076923077, -74.0372569230769, -74.036798, -74.0358591079137, -74.033516831553, -74.032644, -74.032076, -74.028923, -74.029079, -74.029095, -74.030322, -74.030606, -74.030891, -74.031268, -74.031547, -74.031826, -74.032037, -74.032317, -74.037245, -74.0387040220815, -74.038336, 40.637074, 40.6384664615385, 40.6386926153846, 40.639381, 40.6407893381295, 40.6443027526706, 40.6438, 40.643407, 40.641451, 40.641274, 40.640811, 40.639647, 40.638963, 40.638279, 40.637357, 
40.636673, 40.635993, 40.635475, 40.634791, 40.635985, 40.6359700240455, 40.637074)))",3489,543,2946,2833,2081,79,0,653,1,19,113,3,34,34,00,3003400
"Census Tract 253, Kings County, New York",72429,3609,1601,2008,11249,792,780,327,0.155310718082536,0.2194513715710723,0.4871955028107433,0.16284860557768924,36047025300,"list(list(c(-73.952489, -73.949207, -73.94906, -73.948914, -73.948622, -73.948541, -73.948515, -73.948476, -73.948331, -73.948185, -73.951464, -73.951757, -73.95181, -73.951902, -73.952172, -73.952193, -73.952489, 40.695004, 40.695378, 40.694637, 40.693905, 40.69244, 40.692038, 40.691905, 40.691707, 40.690974, 40.690242, 40.689864, 40.69133, 40.691599, 40.692063, 40.693419, 40.693526, 40.695004)))",3517,496,3021,2833,1296,1262,6,212,4,53,188,3,253,253,00,3025300
"Census Tract 266, Kings County, New York",46413,3592,1387,2205,13470,549,277,576,0.2902204123844612,0.15283964365256125,0.19971160778658975,0.2612244897959184,36047026600,"list(list(c(-73.994797, -73.993651, -73.991598, -73.989397, -73.987195, -73.984963, -73.986129, -73.988358, -73.990559, -73.99276, -73.993343, -73.99537, -73.994797, 40.614562, 40.615694, 40.614452, 40.613123, 40.611792, 40.610448, 40.60933, 40.610675, 40.612004, 40.613334, 40.612772, 40.613996, 40.614562)))",3961,565,3396,3334,1201,47,0,2066,0,20,62,3,266,266,00,3026600
"Census Tract 279, Kings County, New York",71397,3531,1077,2454,19742,587,388,649,0.27651021751614213,0.16624185783064288,0.36025998142989785,0.2644661776691117,36047027900,"list(list(c(-73.942516, -73.939681, -73.936758, -73.936612, -73.936467, -73.936321, -73.936172, -73.939097, -73.941932, -73.942076, -73.942222, -73.942369, -73.942516, 40.690892, 40.691219, 40.691556, 40.690822, 40.69009, 40.689354, 40.688627, 40.688289, 40.687963, 40.688697, 40.689428, 40.69016, 40.690892)))",3674,501,3173,2985,714,2135,10,97,2,27,188,3,279,279,00,3027900
"Census Tract 367, Kings County, New York",41029,1171,339,832,7684,307,167,278,0.18728216627263644,0.26216908625106744,0.49262536873156343,0.33413461538461536,36047036700,"list(list(c(-73.907975, -73.907833, -73.906346, -73.905493, -73.904791, -73.904046, -73.903466, -73.900627, -73.89999, -73.900792, -73.902535, -73.903463, -73.904354, -73.90524, -73.907125, -73.908088, -73.907975, 40.677363, 40.678116, 40.679312, 40.680037, 40.679641, 40.67922, 40.678897, 40.677265, 40.6769, 40.676572, 40.675884, 40.676016, 40.676093, 40.676145, 40.676248, 40.67619, 40.677363)))",1796,655,1141,1069,107,880,6,49,0,27,72,3,367,367,00,3036700
"Census Tract 397, Kings County, New York",54980,3327,832,2495,22937,613,314,562,0.4171880683885049,0.18425007514277125,0.37740384615384615,0.225250501002004,36047039700,"list(list(c(-73.92223, -73.921411, -73.920657, -73.919906, -73.919153, -73.916899, -73.916147, -73.915395, -73.914642, -73.914887, -73.915753, -73.916046, -73.916611, -73.916798, -73.918046, -73.918294, -73.918783, -73.92055, -73.921214, -73.921306, -73.922072, -73.923644, -73.92223, 40.691823, 40.691353, 40.690927, 40.690499, 40.690076, 40.68879, 40.688361, 40.687936, 40.687507, 40.687254, 40.68637, 40.686072, 40.686391, 40.686497, 40.687213, 40.687357, 40.687626, 40.688641, 40.689019, 40.689072, 
40.68949, 40.690399, 40.691823)))",3868,1193,2675,2500,950,1326,18,176,0,30,175,3,397,397,00,3039700
"Census Tract 454, Kings County, New York",90329,1868,833,1035,18303,528,254,490,0.20262595622668247,0.2826552462526767,0.304921968787515,0.47342995169082125,36047045400,"list(list(c(-73.966645, -73.965719, -73.96472, -73.964268, -73.963811, -73.963361, -73.964358, -73.965287, -73.965739, -73.966189, -73.966645, 40.622163, 40.622264, 40.622373, 40.619984, 40.617589, 40.615204, 40.615094, 40.614992, 40.61738, 40.619773, 40.622163)))",2036,178,1858,1804,1587,24,3,149,0,41,54,3,454,454,00,3045400
"Census Tract 501, Kings County, New York",116759,3249,1237,2012,34415,477,457,396,0.29475243878416224,0.14681440443213298,0.3694421988682296,0.19681908548707752,36047050100,"list(list(c(-73.953485, -73.952754, -73.952109, -73.951842, -73.949831, -73.948322, -73.947213, -73.946791, -73.946744, -73.946723, -73.946533, -73.946417, -73.946186, -73.94607, -73.947719, -73.949372, -73.951624, -73.95291, -73.953092, -73.953485, 40.714069, 40.714736, 40.715259, 40.715442, 40.716901, 40.717865, 40.718561, 40.718821, 40.718548, 40.718392, 40.717198, 40.716487, 40.715067, 40.714372, 40.714216, 40.714067, 40.714066, 40.714061, 40.714064, 40.714069)))",2951,530,2421,2277,1964,37,6,250,3,17,144,3,501,501,00,3050100
"Census Tract 568, Kings County, New York",87500,1449,1002,447,17140,286,176,270,0.19588571428571427,0.1973775017253278,0.17564870259481039,0.6040268456375839,36047056800,"list(list(c(-73.939916, -73.93921, -73.938916, -73.937738, -73.936827, -73.935032, -73.934471, -73.935259, -73.936197, -73.93715, -73.938113, -73.939042, -73.939466, -73.939916, 40.605386, 40.605479, 40.605223, 40.604161, 40.603344, 40.601734, 40.601231, 40.601142, 40.601055, 40.600949, 40.600844, 40.600742, 40.602997, 40.605386)))",1310,86,1224,1212,774,22,0,407,0,9,12,3,568,568,00,3056800
"Census Tract 584, Kings County, New York",63324,3530,1089,2441,17098,636,480,606,0.27000821173646644,0.1801699716713881,0.44077134986225897,0.24825891028267102,36047058400,"list(list(c(-73.961028, -73.96027, -73.960194, -73.959777, -73.95878, -73.957853, -73.956928, -73.956556, -73.956077, -73.957003, -73.957676, -73.958998, -73.960136, -73.96068, -73.960736, -73.960845, -73.961028, 40.596161, 40.596244, 40.596252, 40.596299, 40.596407, 40.596511, 40.596612, 40.594648, 40.592101, 40.592002, 40.591929, 40.591784, 40.591657, 40.591598, 40.592327, 40.593743, 40.596161)))",3797,262,3535,3413,2553,50,0,798,0,12,122,3,584,584,00,3058400
"Census Tract 622, Kings County, New York",75216,2034,593,1441,25082,386,184,403,0.3334662837694108,0.18977384464110128,0.3102866779089376,0.27966689798750866,36047062200,"list(list(c(-73.941472, -73.938738, -73.938942, -73.939033, -73.939139, -73.937247, -73.936337, -73.934448, -73.932109, -73.931369, -73.931256, -73.930096, -73.931078, -73.932042, -73.931842, -73.931946, -73.940439, -73.940947, -73.941394, -73.941472, 40.583797, 40.583899, 40.584985, 40.58541, 40.585983, 40.586311, 40.586481, 40.586652, 40.586286, 40.586071, 40.585432, 40.584502, 40.584388, 40.584234, 40.583076, 40.582022, 40.581879, 40.581913, 40.583337, 40.583797)))",3325,257,3068,2955,2315,392,5,211,1,31,113,3,622,622,00,3062200
"Census Tract 780, Kings County, New York",97813,2243,1772,471,21561,517,512,218,0.22043082207886477,0.23049487293802942,0.28893905191873587,0.46284501061571126,36047078000,"list(list(c(-73.941283, -73.940349, -73.939413, -73.93848, -73.937512, -73.937267, -73.937013, -73.937593, -73.940788, -73.941039, -73.941283, 40.636687, 40.636744, 40.636804, 40.636862, 40.636921, 40.634651, 40.632304, 40.632268, 40.632076, 40.634417, 40.636687)))",2197,149,2048,1860,54,1710,1,49,1,45,188,3,780,780,00,3078000
"Census Tract 742, Kings County, New York",70561,3038,1717,1321,12943,422,374,330,0.18342994005187002,0.13890717577353523,0.21782178217821782,0.2498107494322483,36047074200,"list(list(c(-73.947327, -73.946327, -73.945401, -73.944155, -73.943409, -73.943093, -73.942645, -73.944496, -73.945425, -73.946422, -73.946875, -73.947327, 40.629166, 40.629277, 40.629378, 40.629508, 40.62956, 40.62719, 40.6248, 40.624598, 40.624496, 40.624385, 40.626774, 40.629166)))",3023,236,2787,2597,1269,1183,0,103,3,39,190,3,742,742,00,3074200
